01;Department of Applied Mathematics and Computer Science;02246;Model Checking;English;7.5;2018;2019;Autumn E4A (Tues 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02246;Model Checking;English;7.5;2019;2020;Autumn E4A (Tues 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02247;Compiler Construction;English;5;2018;2019;Spring F2B (Thurs 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02247;Compiler Construction;English;5;2019;2020;Spring F2B (Thurs 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02249;Computationally Hard Problems;English;7.5;2018;2019;Autumn E3A (Tues 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02249;Computationally Hard Problems;English;7.5;2019;2020;Autumn E3A (Tues 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02255;Practical Cryptology;English;5;2018;2019;Autumn E2B (Thurs 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02255;Practical Cryptology;English;5;2019;2020;Autumn E2B (Thurs 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02256;Automated Reasoning;English;5;2019;2020;Spring F4B (Fri 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02257;Applied Functional Programming;English;5;2018;2019;January;;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02257;Applied Functional Programming;English;5;2019;2020;January;;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02258;Parallel Computer Systems;English;5;2018;2019;Autumn E5A (Wed 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02258;Parallel Computer Systems;English;5;2019;2020;Autumn E5A (Wed 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02261;Software Startup Studio;English;5;2019;2020;Autumn E4A (Tues 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02263;Formal Aspects of Software Engineering;English;5;2018;2019;Autumn E1A (Mon 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02263;Formal Aspects of Software Engineering;English;5;2019;2020;Autumn E1A (Mon 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02266;User Experience Engineering;English;5;2018;2019;January;;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02266;User Experience Engineering;English;5;2019;2020;January;;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02267;Software Development of Web Services;English;5;2018;2019;January;;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02267;Software Development of Web Services;English;5;2019;2020;January;;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02268;Process-oriented and Event-driven Software Systems;English;5;2018;2019;Spring F3A (Tues 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02268;Process-oriented and Event-driven Software Systems;English;5;2019;2020;Spring F3A (Tues 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02269;Process Mining;English;5;2018;2019;Autumn E5A (Wed 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02269;Process Mining;English;5;2019;2020;Autumn E5A (Wed 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02282;Algorithms for Massive Data Sets;English;7.5;2018;2019;Spring F1A (Mon 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02282;Algorithms for Massive Data Sets;English;7.5;2019;2020;Spring F1A (Mon 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02284;Knowledge-based Systems;English;5;2018;2019;Autumn E2A (Mon 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02285;Artificial Intelligence and Multi-Agent Systems;English;7.5;2018;2019;Spring F4A (Tues 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02285;Artificial Intelligence and Multi-Agent Systems;English;7.5;2019;2020;Spring F4A (Tues 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02287;Logical Theories for Uncertainty and Learning;English;5;2018;2019;Autumn E2B (Thurs 8-12);;;;;;;;MSc;
